"","Sale_Price","Gr_Liv_Area","Garage_Cars","Garage_Area","Total_Bsmt_SF","First_Flr_SF","Year_Built","Full_Bath","Year_Remod_Add","Mas_Vnr_Area","TotRms_AbvGrd"
"1822",132500,999,1,264,999,999,1962,1,2001,0,6
"1823",129000,1120,2,544,1040,1120,1961,1,1961,0,5
"1824",143900,1696,1,349,1140,1696,1962,1,1962,0,8
"1825",145000,1040,2,686,1040,1040,1968,1,1968,0,5
"1826",128500,988,2,572,988,988,1961,1,1961,57,5
"1827",125500,902,1,288,876,902,1967,1,1967,75,6
"1828",300000,2503,2,564,1223,1271,1990,2,1990,272,7
"1829",294000,2167,2,518,1192,1516,1974,2,2003,0,9
"1830",129000,1037,2,431,1037,1037,1974,1,1974,44,5
"1831",171000,1701,2,611,1390,1701,1975,2,1981,0,6
"1832",147000,1055,2,542,1044,1055,1973,1,2006,0,5
"1833",302000,2810,2,750,1453,1453,1990,2,1990,336,9
"1834",285000,2872,2,541,1683,2129,1992,2,2000,337,9
"1835",214000,1378,2,540,1378,1378,2004,2,2004,0,6
"1836",166000,1151,2,484,1141,1151,2006,2,2007,30,5
"1837",193800,1565,2,476,1511,1565,2006,2,2007,36,5
"1838",208900,1352,2,466,1352,1352,2006,2,2007,0,5
"1839",194000,1352,2,466,1352,1352,2006,2,2007,0,5
"1840",207500,1550,2,528,1550,1550,2006,2,2007,0,5
"1841",199900,1241,2,569,1241,1241,2006,1,2007,0,4
"1842",164700,1250,2,528,625,625,2006,2,2007,0,5
"1843",176500,1501,2,440,744,757,1999,2,1999,342,6
"1844",176000,1458,2,440,729,729,1999,2,1999,1129,5
"1845",168500,1512,2,440,756,756,2000,2,2000,513,4
"1846",177000,1573,2,440,756,769,2000,2,2000,216,4
"1847",177000,1525,2,440,756,769,2000,2,2000,456,5
"1848",148800,1102,2,480,551,551,2004,2,2004,0,4
"1849",174000,1441,2,492,776,764,1999,2,2000,456,5
"1850",239000,1950,2,576,975,975,1997,2,1998,1600,7
"1851",204000,1358,2,625,1339,1358,1999,2,2000,0,5
"1852",301000,2048,2,552,1054,1072,2003,2,2004,0,8
"1853",312500,2362,2,1105,1220,1220,1998,2,1998,0,8
"1854",279700,1494,2,478,1494,1494,1994,1,1995,0,5
"1855",255000,2362,2,546,2002,2362,1980,2,1980,600,8
"1856",194000,1432,2,588,1360,1432,1978,1,1978,0,5
"1857",218000,1437,2,528,1437,1437,1976,2,2004,0,6
"1858",213750,1295,2,571,1057,1295,1978,1,1998,0,4
"1859",187000,1855,2,512,528,1094,1976,2,1994,360,7
"1860",181500,1262,2,460,1262,1262,1976,2,1976,0,6
"1861",373000,2497,2,676,2461,2497,1981,2,1981,0,7
"1862",190000,2620,2,600,1361,1361,1977,2,1977,1,12
"1863",226000,1929,2,650,1057,1057,2001,2,2001,0,7
"1864",143450,1152,2,412,912,1152,1968,1,1968,41,7
"1865",240050,2411,2,570,1008,1403,1970,2,1970,525,8
"1866",162500,1082,2,480,973,1082,1969,1,1969,0,6
"1867",164000,1295,2,528,1295,1295,1968,1,1968,196,6
"1868",185000,1610,2,515,1124,1610,1972,2,1987,0,8
"1869",188500,1594,2,472,1594,1594,1993,2,1993,112,6
"1870",255000,2075,2,473,1148,1091,1993,2,1993,194,8
"1871",136905,1680,2,528,1680,1680,1976,2,1976,164,8
"1872",158500,1093,2,484,1093,1093,1966,2,1966,0,6
"1873",175500,1242,2,528,1242,1242,1973,1,1973,320,6
"1874",127000,1052,1,311,1052,1052,1963,1,1963,203,6
"1875",127000,1107,1,308,949,1107,1967,1,1993,0,5
"1876",143000,1214,1,318,1214,1214,1967,2,1967,196,5
"1877",156000,1073,2,515,1073,1073,1965,1,1965,168,6
"1878",144000,1344,1,484,1024,1344,1958,1,1983,0,6
"1879",119000,1728,1,352,1728,1728,1964,2,1964,84,10
"1880",103000,1224,3,530,0,1224,1964,2,1964,0,8
"1881",139900,1422,1,286,978,1422,1960,1,1978,0,6
"1882",151500,958,1,301,958,958,1960,1,1998,0,5
"1883",126500,1065,2,461,1065,1065,1960,1,1960,66,6
"1884",145000,1138,1,264,588,1138,1958,1,1958,63,6
"1885",120000,912,1,297,912,912,1958,1,1985,0,5
"1886",124000,1074,2,396,894,1074,1956,1,1956,0,6
"1887",106500,882,1,294,0,882,1959,1,1959,0,5
"1888",140500,1187,2,440,864,1187,1961,1,1961,0,6
"1889",137500,964,2,784,964,964,1961,1,1961,56,5
"1890",117600,894,1,312,894,894,1960,1,1960,0,5
"1891",163500,1200,2,440,1174,1200,1966,2,1966,202,6
"1892",161000,1042,2,440,1042,1042,1965,2,1965,98,5
"1893",158000,1302,1,309,1302,1302,1964,2,1991,108,7
"1894",224500,2154,2,539,845,845,1964,2,1997,306,8
"1895",147000,1374,1,286,1130,1374,1964,1,1964,212,7
"1896",200000,1652,2,510,1592,1652,1959,1,1991,136,6
"1897",181900,1429,2,572,1144,1429,1960,1,1987,85,7
"1898",150750,1327,2,624,1063,1327,1959,1,2002,0,7
"1899",101800,1224,2,462,0,1224,1962,2,1962,0,6
"1900",124000,932,1,306,932,932,1950,1,1950,0,4
"1901",138500,908,2,512,822,908,1940,1,1996,0,4
"1902",39300,334,0,0,0,334,1946,1,1950,0,2
"1903",64500,666,0,0,666,666,1946,1,1950,0,4
"1904",64000,670,0,0,370,442,1945,1,1950,0,4
"1905",112000,808,1,308,808,808,1958,1,2000,0,5
"1906",165000,1977,2,540,816,1127,1964,1,1978,272,9
"1907",144000,1150,1,288,1078,1150,1955,1,1955,176,6
"1908",137000,1920,2,400,928,928,1948,2,1950,567,10
"1909",105000,1376,1,240,768,968,1941,1,1950,0,6
"1910",146500,1644,1,312,728,888,1942,1,1995,224,7
"1911",126000,1560,3,792,1560,1560,1968,2,1968,0,8
"1912",175000,1280,2,432,793,1280,1966,2,1966,87,6
"1913",158500,1254,2,525,1218,1254,1961,1,1961,291,6
"1914",114500,912,1,275,912,912,1958,1,1958,1,5
"1915",144000,1524,1,315,874,874,1958,1,1958,180,7
"1916",129000,2380,2,596,1021,1465,1965,2,1979,113,7
"1917",141000,936,1,315,936,936,1957,1,1999,0,4
"1918",131000,1008,1,308,1008,1008,1956,1,1956,54,6
"1919",142100,1053,2,692,1053,1053,1963,1,1963,0,6
"1920",139000,1056,1,308,1056,1056,1958,1,1992,0,6
"1921",157900,1442,1,301,1442,1442,1958,1,1958,243,7
"1922",139400,1056,1,260,1056,1056,1954,1,2005,0,6
"1923",150000,1244,1,336,1244,1244,1957,1,1957,0,6
"1924",120000,1144,1,336,1144,1144,1960,1,1960,69,6
"1925",174850,1721,2,464,1331,1721,1957,1,1969,289,8
"1926",116000,922,1,308,922,922,1957,1,1957,0,5
"1927",135000,1048,1,286,1048,1048,1956,1,1956,120,6
"1928",163500,1657,2,484,1657,1657,1970,2,1970,0,7
"1929",130000,1411,1,310,1204,1411,1955,1,1975,0,7
"1930",129500,1216,1,336,1216,1216,1955,1,1955,0,5
"1931",142000,1154,1,336,864,1154,1953,1,2006,0,6
"1932",128600,1560,2,484,1560,1560,1958,2,1958,260,8
"1933",125000,948,2,410,948,948,1952,1,1952,0,5
"1934",136000,1040,1,293,1040,1040,1953,1,1953,0,6
"1935",134500,1008,1,240,1008,1008,1953,1,2006,0,6
"1936",127000,925,1,252,925,925,1956,1,2003,0,5
"1937",130000,1360,2,572,384,1360,1955,1,1955,0,6
"1938",115000,1540,1,352,1190,1040,1955,1,1955,0,7
"1939",116900,925,1,390,923,925,1955,1,1955,0,5
"1940",132000,928,1,252,928,928,1956,1,2000,0,4
"1941",153000,1647,1,280,1105,1647,1953,1,1953,0,6
"1942",112500,924,1,420,924,924,1952,1,1952,0,6
"1943",138000,1544,0,0,925,1000,1890,2,2006,0,7
"1944",135000,893,2,576,845,893,1949,1,2003,0,4
"1945",156000,1728,1,371,1216,1216,1953,1,2004,0,7
"1946",301600,3086,3,1200,666,1308,1935,3,2007,0,9
"1947",109000,1034,1,240,735,735,1940,1,1950,0,5
"1948",103200,882,0,0,882,882,1956,1,1956,0,4
"1949",128500,1281,2,580,1151,845,1925,2,1993,0,6
"1950",64500,968,1,216,656,968,1927,2,2007,0,5
"1951",148000,1534,0,0,736,751,1895,1,1999,0,6
"1952",86000,691,1,216,691,691,1920,1,1950,0,4
"1953",172000,1651,1,276,725,1035,1963,2,1999,364,6
"1954",120000,888,1,240,920,888,1961,1,1961,53,5
"1955",128500,952,1,288,952,952,1968,1,1968,86,5
"1956",135000,2080,2,504,1040,1040,1969,1,1969,192,9
"1957",122900,924,2,576,672,672,1949,1,2006,0,6
"1958",119200,1082,1,240,1082,1082,1948,1,1950,206,5
"1959",143000,1846,1,315,1040,1168,1949,2,1950,320,7
"1960",119000,988,1,276,876,988,1950,1,1950,0,6
"1961",102000,1238,1,357,864,1238,1950,1,1950,0,6
"1962",129000,864,2,720,864,864,1950,1,2002,0,5
"1963",135000,1134,1,254,1010,1134,1960,1,2002,45,6
"1964",152000,1040,1,286,1040,1040,1959,1,2003,0,6
"1965",140000,1170,1,338,1170,1170,1958,1,1958,0,6
"1966",152000,1242,1,324,1242,1242,1960,1,1960,0,6
"1967",156500,1377,1,351,1377,1377,1960,1,1960,0,6
"1968",141000,1800,0,0,1800,1800,1961,2,1961,0,10
"1969",99000,925,1,300,0,925,1961,1,1961,0,7
"1970",187000,1851,2,440,822,1020,1964,2,1993,340,7
"1971",169500,1812,1,264,864,876,1962,2,1962,288,8
"1972",125500,864,1,294,864,864,1962,1,1962,0,5
"1973",130000,936,1,288,896,936,1962,1,1962,0,6
"1974",103000,960,2,576,850,960,1926,1,1980,0,5
"1975",132000,1432,2,360,264,768,1910,2,2002,0,7
"1976",127500,1296,2,576,845,866,1927,1,1950,0,6
"1977",89500,1022,1,184,1022,1022,1922,1,1950,0,4
"1978",140000,936,2,672,936,936,1980,1,1980,180,4
"1979",99900,967,1,180,967,967,1920,1,1990,0,5
"1980",100000,1047,1,273,641,1047,1885,1,1995,0,6
"1981",130000,1072,2,379,808,1072,1940,1,1950,279,5
"1982",135000,1174,2,576,680,680,1900,1,2006,0,6
"1983",120000,1183,1,308,649,679,1948,1,2002,0,6
"1984",89471,1131,2,672,907,1131,1937,1,2000,435,7
"1985",85000,1141,1,252,570,761,1900,1,1950,0,6
"1986",108500,960,1,308,960,960,1920,1,1950,0,5
"1987",137000,1798,2,342,1075,1156,1900,2,1950,0,7
"1988",110500,866,0,0,686,866,1945,1,1997,0,4
"1989",100000,968,2,480,968,968,1923,1,2006,0,5
"1990",184900,1772,2,816,725,909,1910,2,1999,0,7
"1991",145000,1642,1,374,728,914,1927,1,1950,0,9
"1992",125000,1472,1,250,702,842,1925,1,1994,0,6
"1993",114000,1232,2,480,616,616,1910,1,1950,0,6
"1994",90000,2337,2,560,662,1422,1900,2,1950,0,10
"1995",144100,1650,2,468,926,991,1910,2,1990,0,6
"1996",117500,2210,1,205,1008,1178,1880,2,1950,0,8
"1997",124500,1358,1,336,687,687,1930,1,2005,0,6
"1998",185000,2454,2,576,819,1312,1879,2,1987,0,8
"1999",133900,2291,2,506,1214,1260,1910,2,1998,0,9
"2000",152000,1616,1,216,1149,1149,1926,2,2004,0,5
"2001",153500,1559,2,812,1559,1559,1948,1,1973,0,5
"2002",159500,2554,2,704,718,1576,1890,1,1998,0,8
"2003",87000,1248,1,160,912,912,1930,1,1950,0,6
"2004",104500,968,1,331,0,968,1956,1,1956,1,5
"2005",110000,1382,1,384,0,1382,1949,2,2002,0,6
"2006",136500,1060,1,308,756,916,1925,1,1994,0,6
"2007",128250,1435,1,308,910,910,1950,1,1950,0,6
"2008",144000,1167,2,495,915,1167,1920,1,1950,0,6
"2009",210000,1635,2,440,1065,915,1923,1,1950,0,6
"2010",135000,1274,1,224,728,728,1939,2,1998,0,6
"2011",128000,1232,1,217,600,608,1939,1,1950,0,6
"2012",131000,1218,2,440,735,869,1941,1,1950,0,6
"2013",113000,884,1,240,884,884,1939,1,1950,0,5
"2014",126000,1409,2,528,861,861,1938,1,1950,0,6
"2015",132000,1322,1,280,672,899,1939,1,1952,0,7
"2016",131750,1426,1,230,966,1014,1930,1,1992,0,6
"2017",132500,1281,2,379,756,903,1926,1,1950,0,6
"2018",137500,1513,1,180,939,939,1920,1,2004,0,8
"2019",132000,854,2,576,832,854,1929,1,2001,0,5
"2020",127500,1367,1,560,884,959,1931,1,1950,0,6
"2021",102000,986,1,180,960,986,1926,1,1950,0,5
"2022",200000,2264,1,408,1100,1100,1918,2,1995,0,8
"2023",180500,1824,2,520,764,1060,1919,1,1950,0,8
"2024",165000,1376,2,576,768,752,1920,1,1950,0,7
"2025",90000,1316,2,576,750,960,1926,1,1950,0,7
"2026",153575,1396,1,384,698,698,1915,1,2003,0,7
"2027",140000,1344,2,456,672,672,1929,1,1990,0,6
"2028",136000,2526,1,216,714,1664,1916,2,1950,0,10
"2029",113000,1173,1,240,592,933,1901,2,1950,0,7
"2030",117000,1214,1,216,969,969,1901,1,1950,0,6
"2031",169500,1818,1,240,1040,1226,1931,1,1950,600,7
"2032",139400,1108,1,280,637,1108,1930,1,1950,0,6
"2033",202500,2294,2,658,741,1497,1963,3,1963,234,9
"2034",127000,1355,0,0,684,773,1914,1,2006,0,7
"2035",141000,1375,1,544,780,780,1937,1,1950,0,6
"2036",212300,1952,1,299,976,976,1950,1,2005,0,8
"2037",161000,2180,2,720,1138,1138,1915,1,1950,0,7
"2038",99500,1315,2,436,808,838,1958,2,1958,0,5
"2039",101000,1111,1,288,530,581,1920,1,1996,0,6
"2040",109900,1196,2,440,1196,1196,1916,1,1990,0,5
"2041",128500,1382,2,660,720,854,1941,1,1950,0,7
"2042",122000,1889,1,308,925,964,1910,1,1950,0,9
"2043",87000,840,0,0,672,840,1930,1,1950,0,5
"2044",50000,1484,1,264,771,866,1910,2,1950,0,6
"2045",219000,2267,2,498,1005,1262,1937,1,1980,0,7
"2046",200500,3086,0,0,1598,1636,1946,3,1994,0,12
"2047",126000,1134,1,240,756,756,1940,1,1950,0,7
"2048",108500,1282,1,240,672,778,1942,1,1979,0,4
"2049",130000,999,1,308,925,999,1963,1,1963,0,6
"2050",158450,1452,2,572,1420,1452,1964,1,1980,30,6
"2051",115400,1005,2,440,1005,1005,1964,1,1964,0,5
"2052",118500,1029,1,261,1029,1029,1961,1,1961,192,5
"2053",165000,1020,2,528,980,1020,1964,2,2001,50,5
"2054",123000,1040,1,264,1040,1040,1966,1,1966,442,6
"2055",129000,913,1,240,814,913,1966,1,1966,0,6
"2056",125000,894,1,384,894,894,1966,1,1966,0,5
"2057",108000,948,1,300,948,948,1968,1,1968,0,6
"2058",119900,868,2,576,768,868,1971,1,1990,0,6
"2059",115000,897,1,264,876,897,1968,1,1968,89,5
"2060",134500,943,2,528,943,943,1967,1,1967,323,5
"2061",127000,955,1,386,955,955,1966,1,1966,0,6
"2062",129000,894,2,450,894,894,1968,1,1968,0,5
"2063",143500,1285,2,528,660,1285,1977,1,1977,148,7
"2064",129000,912,1,315,912,912,1966,1,1966,0,6
"2065",187000,1375,1,323,1240,1375,1956,1,1998,0,6
"2066",158000,2654,2,638,671,1567,1920,3,1996,356,11
"2067",112000,1416,2,576,816,1416,1918,2,2007,0,7
"2068",165250,1302,1,224,680,798,1940,1,1998,0,6
"2069",150000,1299,2,494,967,1299,1954,1,1995,0,6
"2070",137000,1176,1,303,1158,1176,1958,1,1998,340,6
"2071",89500,998,2,460,0,998,1945,1,1950,0,5
"2072",302000,1824,2,739,1643,1824,1971,2,2002,351,5
"2073",182000,1522,2,552,1190,1522,1984,2,1984,136,7
"2074",211000,2060,2,521,1151,1164,1988,2,1989,268,8
"2075",216000,1325,2,576,409,1325,1948,2,2005,0,6
"2076",130000,1630,2,649,1073,1630,1953,2,1953,0,6
"2077",109900,1242,1,336,484,1242,1946,1,1950,0,4
"2078",255000,2422,2,527,1288,2422,1954,3,1994,300,6
"2079",243000,2158,2,576,1202,2158,1950,2,2001,0,7
"2080",154000,1626,1,332,988,988,1954,1,1954,0,6
"2081",118000,864,1,399,864,864,1958,1,1958,0,6
"2082",80000,943,1,308,0,943,1958,1,1994,0,5
"2083",150000,1440,0,0,1440,1440,1977,2,1977,0,8
"2084",86000,605,0,0,528,605,1920,1,2002,0,5
"2085",130000,1038,1,264,1038,1038,1984,2,1984,149,5
"2086",125000,1342,1,256,1342,1342,1951,1,1951,0,7
"2087",136500,1480,1,253,1080,1080,1951,1,1994,0,7
"2088",96000,1362,1,280,951,986,1920,2,1950,0,7
"2089",120000,1340,1,252,0,1340,1957,1,2006,98,7
"2090",228500,1822,2,515,1105,1105,1984,2,1984,0,7
"2091",179900,1442,2,719,910,1442,1990,2,1991,0,6
"2092",225000,2243,3,746,700,1122,1990,2,1991,246,8
"2093",301000,2730,2,576,1502,1553,1986,2,1987,172,8
"2094",238000,2127,3,833,1104,912,1991,2,1991,0,8
"2095",228500,1982,2,575,807,1175,1989,2,1989,340,7
"2096",220000,1958,2,499,779,1029,1994,2,2001,0,7
"2097",383970,2696,3,792,1264,1282,2007,2,2007,220,10
"2098",424870,2828,3,1052,1466,1466,2006,3,2007,340,11
"2099",250000,1651,3,870,1643,1651,2007,2,2007,306,7
"2100",360000,2140,3,894,2140,2140,2006,2,2007,0,8
"2101",279500,1494,3,840,1494,1494,2006,2,2007,306,7
"2102",200141,1316,2,440,1316,1316,2007,2,2007,0,6
"2103",246500,1651,3,870,1643,1651,2007,2,2007,306,7
"2104",276000,2574,3,868,1482,1482,2007,2,2007,270,10
"2105",203000,1274,2,508,1274,1274,2005,2,2007,80,6
"2106",155835,1456,2,440,728,728,2006,2,2006,0,8
"2107",194000,1240,3,826,1240,1240,2006,2,2006,0,5
"2108",195400,1208,2,628,1208,1208,2007,2,2007,108,6
"2109",217000,1546,3,796,1546,1546,2005,2,2006,204,7
"2110",212999,1500,2,674,1489,1500,2006,2,2006,132,7
"2111",175900,1270,2,524,1270,1270,2005,2,2006,0,6
"2112",191000,1795,2,578,879,879,2005,2,2006,0,7
"2113",176432,1314,2,440,1314,1314,2006,2,2006,0,6
"2114",277000,2062,2,454,1157,1180,1988,2,1989,128,7
"2115",207000,1873,2,619,929,946,1988,2,1988,360,7
"2116",277000,2144,2,389,1444,1444,1958,2,2006,472,7
"2117",240000,1953,2,501,1580,1079,1992,2,1992,0,9
"2118",187500,2087,2,444,832,976,1966,2,2007,157,9
"2119",279000,1743,2,529,966,1743,1976,0,1976,0,5
"2120",139500,1022,2,747,1022,1022,1994,1,1994,0,6
"2121",126000,990,1,299,990,990,1994,1,1994,0,5
"2122",177500,1200,2,521,1200,1200,1995,2,1995,0,6
"2123",175000,1308,2,497,635,646,1997,2,2006,0,6
"2124",211000,1796,2,546,794,882,1998,2,1998,0,7
"2125",146000,990,1,384,990,990,1994,1,1994,0,5
"2126",147900,1097,1,242,1097,1097,1996,1,1996,0,6
"2127",123600,990,0,0,990,990,1994,1,1995,0,5
"2128",204750,1786,2,684,824,905,1997,2,1997,0,7
"2129",235500,1873,2,597,988,988,1999,2,1999,0,7
"2130",217000,1753,2,534,853,853,1998,2,1999,290,7
"2131",190550,1690,2,517,845,845,2001,2,2001,0,7
"2132",217500,1842,2,486,985,985,2000,2,2000,144,7
"2133",226000,1479,2,558,1453,1479,2003,2,2003,167,7
"2134",180000,1668,2,500,840,840,2003,2,2003,101,8
"2135",131000,894,2,440,864,894,1974,1,1974,0,5
"2136",153500,1025,2,370,1015,1025,1976,2,1976,113,6
"2137",160000,1009,2,576,995,1009,1977,2,1977,51,6
"2138",134900,1040,2,748,1040,1040,1977,1,1977,0,5
"2139",130000,907,1,308,876,907,1977,1,1977,0,5
"2140",120000,879,2,440,864,879,1975,1,1975,0,5
"2141",112500,882,2,461,882,882,1972,1,1972,0,5
"2142",122000,969,2,440,969,969,1975,1,1975,0,5
"2143",127000,864,2,576,864,864,1972,1,2000,0,5
"2144",117000,875,2,728,385,875,1972,1,2006,0,5
"2145",305900,2000,3,888,2000,2000,2004,2,2005,246,8
"2146",228500,2169,2,647,1284,1284,2002,2,2002,149,7
"2147",270000,1673,2,583,1673,1673,2000,2,2000,0,7
"2148",192000,1459,2,527,1459,1459,2002,2,2002,100,6
"2149",213000,1932,2,610,979,992,2003,2,2003,0,7
"2150",200000,1729,2,542,860,860,2002,2,2002,214,7
"2151",267000,2452,2,683,1028,1210,1998,2,1999,0,9
"2152",228000,1592,2,484,1556,1592,1994,2,1995,519,7
"2153",275000,2439,2,560,1531,1531,2001,2,2001,256,7
"2154",211000,1992,2,608,860,1212,1996,2,2002,254,7
"2155",285000,1668,3,702,1626,1668,2002,2,2002,215,7
"2156",240000,2090,2,556,1220,1220,1995,2,1996,438,8
"2157",131500,848,2,420,848,848,2003,1,2003,170,3
"2158",246900,1341,2,482,1341,1341,1999,1,2000,158,5
"2159",219500,1928,2,434,847,847,2003,2,2004,0,8
"2160",185000,1337,2,531,1337,1337,2003,2,2003,0,6
"2161",179400,1476,2,552,738,738,2007,2,2007,0,7
"2162",213500,1797,2,639,939,939,2006,2,2006,0,8
"2163",179600,1422,2,626,1422,1422,2004,2,2004,106,7
"2164",173500,1190,2,578,1169,1190,2005,2,2005,0,5
"2165",167840,1330,2,437,1330,1330,2006,2,2007,0,6
"2166",168675,1491,2,484,738,738,2006,2,2006,0,7
"2167",167000,1536,2,400,768,768,2005,2,2005,0,6
"2168",140000,1214,2,461,1214,1214,1965,1,1965,0,6
"2169",118500,936,1,384,936,936,1967,1,1967,162,4
"2170",110000,1088,2,520,1088,1088,1963,1,1963,20,4
"2171",94750,960,1,432,960,960,1965,1,1965,48,6
"2172",122000,1351,2,576,901,901,1925,1,1950,0,7
"2173",110000,1179,2,622,1179,1179,1960,1,1960,198,5
"2174",118500,816,0,0,816,816,1990,1,1990,104,5
"2175",133500,1044,2,528,960,1044,1976,1,1976,0,7
"2176",148000,1113,1,504,1143,1113,1976,1,1976,174,6
"2177",141000,2233,2,579,0,1100,1979,2,1979,0,11
"2178",155000,1125,2,430,1125,1125,2006,1,2007,0,5
"2179",157000,1090,2,450,1090,1090,2005,1,2006,0,5
"2180",171500,1408,2,489,734,734,2005,2,2006,0,6
"2181",183850,5095,3,1154,5095,5095,2008,2,2009,1224,15
"2182",184750,4676,3,884,3138,3138,2007,3,2008,762,11
"2183",140000,1072,2,525,547,1072,2005,1,2005,76,5
"2184",131750,960,1,392,960,960,1959,1,2000,0,4
"2185",61500,1152,0,0,0,1152,1955,2,1955,128,6
"2186",111000,948,1,248,864,948,1954,1,1954,132,5
"2187",98500,1195,0,0,1195,1195,1946,2,1950,0,8
"2188",79000,774,0,0,544,774,1931,1,2006,0,6
"2189",108500,865,1,216,660,740,1920,1,1995,0,4
"2190",110000,894,2,400,894,894,1954,1,1954,0,5
"2191",112000,1346,1,384,560,796,1910,1,2000,0,6
"2192",125000,768,1,355,768,768,1955,1,1955,0,4
"2193",79275,864,2,528,864,864,1955,1,1955,0,5
"2194",119000,948,1,280,948,948,1954,1,1954,0,5
"2195",200000,3395,0,0,1440,1440,1914,2,1995,0,14
"2196",150000,2592,0,0,1296,1296,1923,2,1950,0,12
"2197",165000,1502,1,180,602,900,1923,1,1996,0,7
"2198",96500,789,1,200,768,789,1926,1,1950,0,5
"2199",136500,1422,1,352,1290,1422,1926,1,1950,0,6
"2200",146500,1298,1,240,651,759,1921,2,2005,0,8
"2201",175000,1768,1,240,731,981,1937,1,1950,252,7
"2202",148500,1098,1,216,531,567,1930,1,1995,0,5
"2203",141500,1436,1,228,585,851,1921,1,1950,0,7
"2204",189950,1426,1,216,912,912,1918,1,1998,0,7
"2205",135000,1461,1,225,686,686,1926,1,1991,0,6
"2206",164000,1646,1,240,918,918,1941,2,1950,0,7
"2207",90350,694,1,352,440,694,1913,1,2002,0,4
"2208",139000,1250,2,552,661,661,1910,2,2003,0,8
"2209",119750,954,1,240,920,954,1938,1,1950,0,5
"2210",145000,1958,2,492,979,979,1946,2,1950,423,8
"2211",145000,2002,3,871,1001,1001,1949,2,1950,0,8
"2212",238000,1718,2,264,851,867,1927,2,1992,0,8
"2213",153500,1226,2,400,0,1226,1951,1,1951,0,7
"2214",239000,2624,3,864,1370,1370,1918,2,1950,0,10
"2215",359100,3194,2,380,965,1940,1934,2,1998,0,10
"2216",188000,1755,1,231,930,1230,1930,2,2003,0,7
"2217",220000,1991,2,432,854,1096,1932,1,1950,480,7
"2218",140000,1355,2,528,728,760,1941,2,1950,0,5
"2219",315000,2727,2,440,853,1549,1932,2,1994,0,10
"2220",259500,2320,1,180,1028,1436,1945,2,2002,0,9
"2221",257500,1839,2,416,1477,1839,1957,2,2004,106,7
"2222",219500,1740,1,240,800,960,1940,1,1984,0,6
"2223",217000,2259,2,450,1809,2259,1953,2,1953,184,7
"2224",201000,1560,2,580,1560,1560,1960,1,1960,423,6
"2225",215000,1488,2,552,1488,1488,1968,2,1968,0,7
"2226",123900,1045,2,462,516,529,1980,1,1980,0,5
"2227",170000,1680,2,628,1680,1680,1995,2,1996,0,7
"2228",200000,1020,2,509,1004,1020,1988,1,1988,0,4
"2229",198000,1696,2,625,1696,1696,1971,2,1971,652,7
"2230",200624,2515,2,484,2035,2515,1957,3,1975,0,9
"2231",315000,2726,2,691,279,2726,1986,2,1986,0,6
"2232",115000,1517,0,0,793,997,1919,2,2005,0,7
"2233",141000,1215,2,720,720,720,1940,1,1950,0,6
"2234",87000,803,2,360,720,803,1941,1,1950,0,5
"2235",129850,1601,0,0,936,936,1925,2,2003,0,6
"2236",100000,1123,1,264,732,772,1939,1,1950,0,4
"2237",150909,1828,0,0,859,942,1923,2,1999,0,6
"2238",75200,816,1,100,816,816,1922,1,1950,0,5
"2239",118400,1012,1,308,1012,1012,1920,1,1950,0,6
"2240",67000,1077,1,338,961,1077,1920,1,1950,0,6
"2241",152000,1558,1,282,910,910,1950,1,1950,0,6
"2242",68104,845,1,256,0,640,1939,1,1950,0,4
"2243",119600,1991,0,0,957,1034,1895,2,2006,0,9
"2244",140000,1073,2,720,1073,1073,1957,1,1980,0,6
"2245",124900,1001,1,216,837,1001,1930,1,2007,0,5
"2246",375000,1625,2,495,1573,1625,2006,2,2007,473,5
"2247",235000,1625,2,538,1573,1625,2006,2,2007,481,5
"2248",183500,1299,2,486,1001,1299,1979,2,1979,0,5
"2249",156000,912,2,470,888,912,1978,1,1978,0,5
"2250",134000,1080,2,484,1084,1080,1983,1,1983,0,5
"2251",215000,1392,3,650,1441,1392,2002,2,2002,166,6
"2252",245000,1409,2,576,1409,1409,2002,1,2002,0,4
"2253",210000,1478,2,506,1454,1478,1991,2,1992,0,6
"2254",148000,918,1,360,852,918,1975,1,1975,50,4
"2255",143000,1026,2,528,970,1026,1974,1,1974,0,5
"2256",244000,1501,2,512,1501,1501,1987,2,1987,352,5
"2257",330000,1502,1,286,1502,1502,1998,1,1998,239,5
"2258",170000,1328,1,308,1350,1328,1959,1,1959,0,5
"2259",257000,2279,2,461,585,2279,1958,2,1995,1224,7
"2260",231713,1689,2,433,1689,1689,2006,2,2007,0,7
"2261",267300,1564,2,502,1546,1564,2006,2,2007,0,6
"2262",265900,1484,2,472,1476,1484,2006,2,2006,32,6
"2263",239000,1571,3,722,1571,1571,2007,2,2007,80,7
"2264",248900,1646,3,870,1638,1646,2006,2,2007,274,6
"2265",174000,1240,2,528,1265,1240,1985,2,1985,0,6
"2266",187500,1717,2,400,1156,1187,1990,2,1991,117,7
"2267",204000,1756,2,422,872,888,1996,2,1997,42,7
"2268",180500,1312,2,471,1267,1312,2001,2,2001,86,5
"2269",187500,1146,2,438,868,1146,2003,2,2003,442,6
"2270",282000,1922,3,692,1922,1922,2002,2,2002,886,6
"2271",178000,1491,2,571,1491,1491,1996,2,1996,203,7
